,ECO,OIL,SP500,PSE,RATE
2005-10-05,182.93,62.790000915527344,1196.3900146484375,800.1199951171875,3.5
2005-10-12,165.25,64.12000274658203,1177.6800537109375,774.760009765625,3.62
2005-10-19,166.52,62.40999984741211,1195.760009765625,794.3400268554688,3.77
2005-10-26,165.78,60.65999984741211,1191.3800048828125,795.75,3.81
2005-11-02,167.36,59.75,1214.760009765625,807.3499755859375,3.85
2005-11-09,170.85,58.93000030517578,1220.6500244140625,819.510009765625,3.9
2005-11-16,169.79,57.880001068115234,1231.2099609375,829.3200073242188,3.91
2005-11-23,175.74,58.709999084472656,1265.6099853515625,845.4199829101562,3.86
2005-11-30,172.77,57.31999969482422,1249.47998046875,840.5,3.86
2005-12-07,174.97,59.209999084472656,1257.3699951171875,853.0599975585938,3.94
2005-12-14,176.61,60.849998474121094,1272.739990234375,853.760009765625,3.81
2005-12-21,173.98,58.560001373291016,1262.7900390625,844.7000122070312,3.9
2005-12-28,175.52,59.81999969482422,1258.1700439453125,845.9400024414062,3.87
2006-01-04,179.16,63.41999816894531,1273.4599609375,856.3900146484375,4.09
2006-01-11,188.01,63.939998626708984,1294.1800537109375,886.5399780273438,4.2
2006-01-18,194.34,65.7300033569336,1277.9300537109375,872.3200073242188,4.25
2006-01-25,200.12,65.8499984741211,1264.6800537109375,860.3099975585938,4.32
2006-02-01,214.17,66.55999755859375,1282.4599609375,881.0700073242188,4.37
2006-02-08,212.42,62.54999923706055,1265.6500244140625,871.489990234375,4.4
2006-02-15,211.78,57.70000076293945,1280.0,872.1900024414062,4.44
2006-02-22,214.04,61.0099983215332,1292.6700439453125,874.780029296875,4.46
2006-03-01,222.28,61.970001220703125,1291.239990234375,883.780029296875,4.49
2006-03-08,205.36,60.02000045776367,1278.469970703125,862.9500122070312,4.47
2006-03-15,213.43,62.16999816894531,1303.02001953125,881.4600219726562,4.51
2006-03-22,213.94,61.77000045776367,1305.0400390625,872.0,4.57
2006-03-29,225.06,66.44999694824219,1302.8900146484375,875.719970703125,4.51
2006-04-05,228.6,67.06999969482422,1311.56005859375,881.02001953125,4.55
2006-04-12,225.09,68.62000274658203,1288.1199951171875,864.7100219726562,4.58
2006-04-19,249.12,72.16999816894531,1309.9300537109375,877.6199951171875,4.61
2006-04-26,245.81,71.93000030517578,1305.4100341796875,872.1799926757812,4.67
2006-05-03,248.58,72.27999877929688,1308.1199951171875,870.9199829101562,4.7
2006-05-10,253.02,72.12999725341797,1322.8499755859375,864.9099731445312,4.76
2006-05-17,220.43,68.69999694824219,1270.3199462890625,822.4099731445312,4.71
2006-05-24,211.06,69.86000061035156,1258.5699462890625,810.5800170898438,4.7
2006-05-31,220.15,71.29000091552734,1270.0899658203125,812.27001953125,4.74
2006-06-07,213.36,70.81999969482422,1256.1500244140625,796.1699829101562,4.74
2006-06-14,190.56,69.13999938964844,1230.0400390625,773.0,4.77
2006-06-21,201.1,70.33000183105469,1252.199951171875,788.5999755859375,4.79
2006-06-28,194.24,72.19000244140625,1246.0,766.989990234375,4.88
2006-07-05,201.8,75.19000244140625,1270.9100341796875,779.8499755859375,4.88
2006-07-12,190.85,74.94999694824219,1258.5999755859375,759.8499755859375,4.93
2006-07-19,187.94,72.66000366210938,1259.81005859375,756.5700073242188,4.98
2006-07-26,186.05,73.94000244140625,1268.4000244140625,755.72998046875,4.98
2006-08-02,187.67,75.80999755859375,1277.4100341796875,770.0800170898438,4.97
2006-08-09,180.25,76.3499984741211,1265.949951171875,756.280029296875,4.94
2006-08-16,186.44,71.88999938964844,1295.4300537109375,796.239990234375,4.94
2006-08-23,184.96,71.76000213623047,1292.989990234375,787.5700073242188,4.96
2006-08-30,192.17,70.02999877929688,1305.3699951171875,806.719970703125,4.92
2006-09-06,186.59,67.5,1300.260009765625,798.3499755859375,4.84
2006-09-13,186.82,63.970001220703125,1318.0699462890625,819.1599731445312,4.79
2006-09-20,180.37,60.459999084472656,1325.1800537109375,829.780029296875,4.81
2006-09-27,176.59,62.959999084472656,1336.5899658203125,830.1500244140625,4.76
2006-10-04,176.7,59.40999984741211,1350.199951171875,839.0,4.8
2006-10-11,182.54,57.59000015258789,1349.949951171875,842.9099731445312,4.89
2006-10-18,187.08,57.650001525878906,1365.800048828125,850.4400024414062,4.96
2006-10-25,186.95,61.400001525878906,1382.219970703125,852.72998046875,4.99
2006-11-01,182.58,58.709999084472656,1367.81005859375,848.4500122070312,4.94
2006-11-08,185.74,59.83000183105469,1385.719970703125,865.02001953125,4.97
2006-11-15,192.17,58.7599983215332,1396.5699462890625,882.0999755859375,4.96
2006-11-22,189.14,59.2400016784668,1406.0899658203125,897.97998046875,4.92
2006-11-29,189.89,62.459999084472656,1399.47998046875,880.3800048828125,4.91
2006-12-06,191.56,62.189998626708984,1412.9000244140625,888.2999877929688,4.86
2006-12-13,185.77,61.369998931884766,1413.2099609375,877.0700073242188,4.82
2006-12-20,184.45,63.720001220703125,1423.530029296875,880.219970703125,4.84
2006-12-27,183.21,60.34000015258789,1426.8399658203125,879.0499877929688,4.85
2007-01-03,180.72,58.31999969482422,1416.5999755859375,875.8300170898438,4.92
2007-01-10,177.61,54.02000045776367,1414.8499755859375,898.739990234375,4.96
2007-01-17,180.01,52.2400016784668,1430.6199951171875,901.1799926757812,4.99
2007-01-24,180.12,55.369998931884766,1440.1300048828125,890.3499755859375,5.0
2007-01-31,184.2,58.13999938964844,1438.239990234375,891.8599853515625,4.99
2007-02-07,191.25,57.709999084472656,1450.02001953125,904.260009765625,5.02
2007-02-14,192.65,58.0,1455.300048828125,906.5,5.02
2007-02-21,198.03,60.06999969482422,1457.6300048828125,910.9500122070312,5.04
2007-02-28,193.21,61.790000915527344,1406.8199462890625,882.780029296875,5.01
2007-03-07,187.7,61.81999969482422,1391.969970703125,869.719970703125,4.97
2007-03-14,187.24,58.15999984741211,1387.1700439453125,873.75,4.92
2007-03-21,194.14,59.61000061035156,1435.0400390625,897.9299926757812,4.91
2007-03-28,198.07,64.08000183105469,1417.22998046875,883.2899780273438,4.92
2007-04-04,202.88,64.37999725341797,1439.3699951171875,896.97998046875,4.92
2007-04-11,201.85,62.0099983215332,1438.8699951171875,895.1599731445312,4.9
2007-04-18,207.4,63.130001068115234,1472.5,915.530029296875,4.86
2007-04-25,210.19,65.83999633789062,1495.4200439453125,940.469970703125,4.83
2007-05-02,202.63,63.68000030517578,1495.9200439453125,941.8599853515625,4.77
2007-05-09,204.54,61.54999923706055,1512.5799560546875,951.1099853515625,4.74
2007-05-16,199.13,62.54999923706055,1514.1400146484375,938.7999877929688,4.62
2007-05-23,203.8,65.7699966430664,1522.280029296875,939.5499877929688,4.77
2007-05-30,205.22,63.4900016784668,1530.22998046875,942.8800048828125,4.71
2007-06-06,206.35,65.95999908447266,1517.3800048828125,944.3699951171875,4.67
2007-06-13,204.87,66.26000213623047,1515.6700439453125,942.97998046875,4.53
2007-06-20,210.17,68.19000244140625,1512.8399658203125,948.1900024414062,4.61
2007-06-27,216.22,68.97000122070312,1506.3399658203125,951.4000244140625,4.64
2007-07-04,226.3,71.41000366210938,1524.8699951171875,958.7999877929688,4.81
2007-07-11,234.81,72.55999755859375,1518.760009765625,960.9099731445312,4.81
2007-07-18,235.99,75.05000305175781,1546.1700439453125,981.3200073242188,4.82
2007-07-25,230.84,75.87999725341797,1518.0899658203125,975.5599975585938,4.85
